algorithm,problem_id,run,generation,evaluation_start,evaluation_end,evaluations_this_generation,best_value,error,target_reached,operator_probabilities,operator_counts,metadata
bipop-cma-es,1,0,4865,82474,82498,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4576464128988785,""isotropic"":0.5423535871011216},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":8,""cma_isotropic"":16}","{""population_reduction_progress"":0.04850607664803298,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.2945363785995314}"
bipop-cma-es,1,0,4866,82498,82522,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4606594512331786,""isotropic"":0.5393405487668214},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":10,""cma_isotropic"":14}","{""population_reduction_progress"":0.048560769898657964,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.3100499870622246}"
bipop-cma-es,1,0,4867,82522,82546,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.462956839381285,""isotropic"":0.537043160618715},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":8,""cma_isotropic"":16}","{""population_reduction_progress"":0.04861546314928295,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.3466863636447142}"
bipop-cma-es,1,0,4868,82546,82570,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4653650994138926,""isotropic"":0.5346349005861075},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":14,""cma_isotropic"":10}","{""population_reduction_progress"":0.04867015639990793,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.39645616734844}"
bipop-cma-es,1,0,4869,82570,82594,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.45907765559869756,""isotropic"":0.5409223444013024},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":11,""cma_isotropic"":13}","{""population_reduction_progress"":0.04872484965053292,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.389844931253022}"
bipop-cma-es,1,0,4870,82594,82618,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4643803480727678,""isotropic"":0.5356196519272322},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":12,""cma_isotropic"":12}","{""population_reduction_progress"":0.0487795429011579,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.4113395347497597}"
bipop-cma-es,1,0,4871,82618,82642,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4623588056189918,""isotropic"":0.5376411943810082},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":9,""cma_isotropic"":15}","{""population_reduction_progress"":0.04883423615178289,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.3924541181514225}"
bipop-cma-es,1,0,4872,82642,82666,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4650605860808159,""isotropic"":0.5349394139191841},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":13,""cma_isotropic"":11}","{""population_reduction_progress"":0.04888892940240787,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.3780778775929305}"
bipop-cma-es,1,0,4873,82666,82690,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4585040557669333,""isotropic"":0.5414959442330667},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":10,""cma_isotropic"":14}","{""population_reduction_progress"":0.048943622653032856,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.3844043480155916}"
bipop-cma-es,1,0,4874,82690,82714,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.46359817562344274,""isotropic"":0.5364018243765573},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":10,""cma_isotropic"":14}","{""population_reduction_progress"":0.04899831590365784,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.4300145873512011}"
bipop-cma-es,1,0,4875,82714,82738,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4676166699161848,""isotropic"":0.5323833300838153},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":8,""cma_isotropic"":16}","{""population_reduction_progress"":0.049053009154282824,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.4595733869755803}"
bipop-cma-es,1,0,4876,82738,82762,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.46974464953989703,""isotropic"":0.5302553504601031},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":13,""cma_isotropic"":11}","{""population_reduction_progress"":0.049107702404907805,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.4754004173137003}"
bipop-cma-es,1,0,4877,82762,82786,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4618033536320042,""isotropic"":0.5381966463679959},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":10,""cma_isotropic"":14}","{""population_reduction_progress"":0.04916239565553279,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.5459224554653022}"
bipop-cma-es,1,0,4878,82786,82810,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.46839258447565235,""isotropic"":0.5316074155243478},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":12,""cma_isotropic"":12}","{""population_reduction_progress"":0.04921708890615777,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.605005046460543}"
bipop-cma-es,1,0,4879,82810,82834,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.46533944557431517,""isotropic"":0.5346605544256849},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":11,""cma_isotropic"":13}","{""population_reduction_progress"":0.04927178215678276,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.6569092167555919}"
bipop-cma-es,1,0,4880,82834,82858,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4652700094084441,""isotropic"":0.5347299905915559},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":13,""cma_isotropic"":11}","{""population_reduction_progress"":0.04932647540740775,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.6883971443341594}"
bipop-cma-es,1,0,4881,82858,82882,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4616592041315024,""isotropic"":0.5383407958684976},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":13,""cma_isotropic"":11}","{""population_reduction_progress"":0.04938116865803273,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.6801201170544653}"
bipop-cma-es,1,0,4882,82882,82906,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4595536452364496,""isotropic"":0.5404463547635505},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":9,""cma_isotropic"":15}","{""population_reduction_progress"":0.049435861908657716,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.7107243590264598}"
bipop-cma-es,1,0,4883,82906,82930,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4628104014683881,""isotropic"":0.537189598531612},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":11,""cma_isotropic"":13}","{""population_reduction_progress"":0.0494905551592827,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.7172597685470925}"
bipop-cma-es,1,0,4884,82930,82954,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4665634568352026,""isotropic"":0.5334365431647974},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":12,""cma_isotropic"":12}","{""population_reduction_progress"":0.049545248409907684,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.7489575605093675}"
bipop-cma-es,1,0,4885,82954,82978,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.46755300789621396,""isotropic"":0.5324469921037861},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":12,""cma_isotropic"":12}","{""population_reduction_progress"":0.049599941660532665,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.8077069218563306}"
bipop-cma-es,1,0,4886,82978,83002,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.46422212988927536,""isotropic"":0.5357778701107246},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":8,""cma_isotropic"":16}","{""population_reduction_progress"":0.04965463491115765,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.902503153771101}"
bipop-cma-es,1,0,4887,83002,83026,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4676333180122737,""isotropic"":0.5323666819877263},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":9,""cma_isotropic"":15}","{""population_reduction_progress"":0.04970932816178263,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.9449105471026986}"
bipop-cma-es,1,0,4888,83026,83050,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4698005111801496,""isotropic"":0.5301994888198505},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":10,""cma_isotropic"":14}","{""population_reduction_progress"":0.04976402141240762,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.944099509215347}"
bipop-cma-es,1,0,4889,83050,83074,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.46923468054589473,""isotropic"":0.5307653194541053},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":11,""cma_isotropic"":13}","{""population_reduction_progress"":0.0498187146630326,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":1.9831318937289057}"
bipop-cma-es,1,0,4890,83074,83098,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4726286759091384,""isotropic"":0.5273713240908616},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":14,""cma_isotropic"":10}","{""population_reduction_progress"":0.04987340791365759,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":2.000417585191677}"
bipop-cma-es,1,0,4891,83098,83122,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4669397686640476,""isotropic"":0.5330602313359524},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":11,""cma_isotropic"":13}","{""population_reduction_progress"":0.04992810116428257,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":2.032479271934748}"
bipop-cma-es,1,0,4892,83122,83146,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4705199763046774,""isotropic"":0.5294800236953227},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":8,""cma_isotropic"":16}","{""population_reduction_progress"":0.04998279441490756,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":2.1334889165254487}"
bipop-cma-es,1,0,4893,83146,83170,24,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.474391601905193,""isotropic"":0.525608398094807},""restart_regime"":{""large_population"":0.5629446890854615,""small_population"":0.43705531091453853}}","{""cma_covariance"":9,""cma_isotropic"":15}","{""population_reduction_progress"":0.050037487665532544,""population_size"":24,""population_size_min"":9,""population_size_start"":25,""restart_index"":2,""restart_regime"":1,""sigma"":2.1777039085183327}"
